experiment_id,dataset,seed,rank,eta,observable_policy,accuracy,macro_f1,runtime_seconds,entanglement_entropy_proxy,did_interaction_delta,pareto_utility_J_eta
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,23,16,1.0,did_summary,,,,0.8,0.005555555555555647,0.9246537065505982
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,23,32,0.0,fixed_pauli_subset,0.9194444444444444,0.9194719956963635,0.10749316215515137,0.0,,
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,23,32,0.0,greedy_operator_optimized,0.925,0.9250681026088958,0.07843494415283203,0.0,,
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,23,32,0.25,fixed_pauli_subset,0.8972222222222223,0.8973727887324427,0.10572457313537598,0.2,,
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,23,32,0.25,greedy_operator_optimized,0.8972222222222223,0.897278890656197,0.10626435279846191,0.2,,
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,23,32,0.5,fixed_pauli_subset,0.8972222222222223,0.8973727887324427,0.04660630226135254,0.4,,
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,23,32,0.5,greedy_operator_optimized,0.8972222222222223,0.897278890656197,0.10668349266052246,0.4,,
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,23,32,0.75,fixed_pauli_subset,0.875,0.8753466857235216,0.0646810531616211,0.6000000000000001,,
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,23,32,0.75,greedy_operator_optimized,0.8666666666666667,0.8674544864897037,0.10673332214355469,0.6000000000000001,,
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,23,32,1.0,fixed_pauli_subset,0.8638888888888889,0.864683857670159,0.0646660327911377,0.8,,
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,23,32,1.0,greedy_operator_optimized,0.8611111111111112,0.8618553813995795,0.10574483871459961,0.8,,
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,23,32,0.0,did_summary,,,,0.0,0.0,0.9231407189369202
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,23,32,0.25,did_summary,,,,0.2,-0.005555555555555647,0.8951023329628839
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,23,32,0.5,did_summary,,,,0.4,-0.005555555555555647,0.8956893242730035
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,23,32,0.75,did_summary,,,,0.6000000000000001,-0.01388888888888895,0.8649525229136149
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,23,32,1.0,did_summary,,,,0.8,-0.008333333333333415,0.8594070023960538
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,23,48,0.0,fixed_pauli_subset,0.8527777777777777,0.8536723100440831,0.09280204772949219,0.0,,
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,23,48,0.0,greedy_operator_optimized,0.85,0.8508901487597139,0.09810137748718262,0.0,,
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,23,48,0.25,fixed_pauli_subset,0.8472222222222222,0.8469557621259034,0.09761905670166016,0.2,,
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,23,48,0.25,greedy_operator_optimized,0.8472222222222222,0.847066319858307,0.04540371894836426,0.2,,
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,23,48,0.5,fixed_pauli_subset,0.8472222222222222,0.8469557621259034,0.09996676445007324,0.4,,
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,23,48,0.5,greedy_operator_optimized,0.8472222222222222,0.847066319858307,0.0964806079864502,0.4,,
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,23,48,0.75,fixed_pauli_subset,0.8333333333333334,0.833511989075537,0.09620380401611328,0.6000000000000001,,
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,23,48,0.75,greedy_operator_optimized,0.8361111111111111,0.8354068245086961,0.10934233665466309,0.6000000000000001,,
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,23,48,1.0,fixed_pauli_subset,0.825,0.8248730703872624,0.1192770004272461,0.8,,
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,23,48,1.0,greedy_operator_optimized,0.8111111111111111,0.8106833386987882,0.09807181358337402,0.8,,
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,23,48,0.0,did_summary,,,,0.0,0.0,0.8480909657478333
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,23,48,0.25,did_summary,,,,0.2,0.002777777777777768,0.845791994465722
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,23,48,0.5,did_summary,,,,0.4,0.002777777777777768,0.845257748497857
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,23,48,0.75,did_summary,,,,0.6000000000000001,0.005555555555555536,0.8340556497044034
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,23,48,1.0,did_summary,,,,0.8,-0.011111111111111072,0.8089376229710049
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,42,16,0.0,fixed_pauli_subset,0.9555555555555556,0.9556924810204764,0.08825206756591797,0.0,,
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,42,16,0.0,greedy_operator_optimized,0.9555555555555556,0.9556924810204764,0.008901357650756836,0.0,,
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,42,16,0.25,fixed_pauli_subset,0.95,0.9503843113130275,0.015193462371826172,0.2,,
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,42,16,0.25,greedy_operator_optimized,0.95,0.9503920992421971,0.012492895126342773,0.2,,
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,42,16,0.5,fixed_pauli_subset,0.95,0.9503843113130275,0.014988899230957031,0.4,,
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,42,16,0.5,greedy_operator_optimized,0.95,0.9503920992421971,0.012137413024902344,0.4,,
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,42,16,0.75,fixed_pauli_subset,0.9444444444444444,0.9451514937578688,0.015301704406738281,0.6000000000000001,,
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,42,16,0.75,greedy_operator_optimized,0.9472222222222222,0.9478885400845349,0.012584209442138672,0.6000000000000001,,
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,42,16,1.0,fixed_pauli_subset,0.9388888888888889,0.9395773319654686,0.01682281494140625,0.8,,
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,42,16,1.0,greedy_operator_optimized,0.9388888888888889,0.9394981520944944,0.01675701141357422,0.8,,
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,42,16,0.0,did_summary,,,,0.0,0.0,0.9545840213033888
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,42,16,0.25,did_summary,,,,0.2,0.0,0.9497231364250183
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,42,16,0.5,did_summary,,,,0.4,0.0,0.9497287368774414
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,42,16,0.75,did_summary,,,,0.6000000000000001,0.002777777777777768,0.9469433630837334
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,42,16,1.0,did_summary,,,,0.8,0.0,0.9385530906253391
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,42,32,0.0,fixed_pauli_subset,0.9055555555555556,0.9055909126129158,0.02448558807373047,0.0,,
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,42,32,0.0,greedy_operator_optimized,0.9055555555555556,0.9056281239098224,0.02873539924621582,0.0,,
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,42,32,0.25,fixed_pauli_subset,0.9055555555555556,0.9048658058116809,0.03475165367126465,0.2,,
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,42,32,0.25,greedy_operator_optimized,0.9055555555555556,0.9048658058116809,0.02876591682434082,0.2,,
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,42,32,0.5,fixed_pauli_subset,0.9055555555555556,0.9048658058116809,0.028720378875732422,0.4,,
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,42,32,0.5,greedy_operator_optimized,0.9055555555555556,0.9048658058116809,0.02608633041381836,0.4,,
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,42,32,0.75,fixed_pauli_subset,0.9027777777777778,0.9023292064164942,0.031054258346557617,0.6000000000000001,,
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,42,32,0.75,greedy_operator_optimized,0.9,0.8994413870903186,0.028780460357666016,0.6000000000000001,,
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,42,32,1.0,fixed_pauli_subset,0.8777777777777778,0.8773514929171654,0.0384671688079834,0.8,,
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,42,32,1.0,greedy_operator_optimized,0.8666666666666667,0.8655284135450063,0.04076528549194336,0.8,,
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,42,32,0.0,did_summary,,,,0.0,0.0,0.9050233456823561
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,42,32,0.25,did_summary,,,,0.2,0.0,0.9049203798505995
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,42,32,0.5,did_summary,,,,0.4,0.0,0.9050074884626601
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,42,32,0.75,did_summary,,,,0.6000000000000001,-0.002777777777777768,0.8994016528129578
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,42,32,1.0,did_summary,,,,0.8,-0.011111111111111072,0.8658743421236674
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,42,48,0.0,fixed_pauli_subset,0.8583333333333333,0.8591338494478062,0.07916426658630371,0.0,,
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,42,48,0.0,greedy_operator_optimized,0.8555555555555555,0.8564759090075633,0.058458566665649414,0.0,,
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,42,48,0.25,fixed_pauli_subset,0.8527777777777777,0.8529789376754657,0.09537172317504883,0.2,,
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,42,48,0.25,greedy_operator_optimized,0.8388888888888889,0.8397929362618575,0.0769202709197998,0.2,,
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,42,48,0.5,fixed_pauli_subset,0.8527777777777777,0.8529789376754657,0.09435009956359863,0.4,,
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,42,48,0.5,greedy_operator_optimized,0.8388888888888889,0.8397929362618575,0.10864114761352539,0.4,,
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,42,48,0.75,fixed_pauli_subset,0.7972222222222223,0.7979621685774945,0.1078183650970459,0.6000000000000001,,
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,42,48,0.75,greedy_operator_optimized,0.7944444444444444,0.7946752268023165,0.09966802597045898,0.6000000000000001,,
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,42,48,1.0,fixed_pauli_subset,0.7527777777777778,0.7546497808941809,0.10267424583435059,0.8,,
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,42,48,1.0,greedy_operator_optimized,0.7583333333333333,0.7598805863764296,0.10314440727233887,0.8,,
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,42,48,0.0,did_summary,,,,0.0,0.0,0.854179327223036
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,42,48,0.25,did_summary,,,,0.2,-0.011111111111111072,0.8371659689479404
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,42,48,0.5,did_summary,,,,0.4,-0.011111111111111072,0.8368589764171177
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,42,48,0.75,did_summary,,,,0.6000000000000001,-1.1102230246251565e-16,0.7923695805337694
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,42,48,1.0,did_summary,,,,0.8,0.008333333333333304,0.7562751468022664
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,73,16,0.0,fixed_pauli_subset,0.9444444444444444,0.9451287167921902,0.019963741302490234,0.0,,
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,73,16,0.0,greedy_operator_optimized,0.9444444444444444,0.9451287167921902,0.02171921730041504,0.0,,
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,73,16,0.25,fixed_pauli_subset,0.9361111111111111,0.9364219463379186,0.04187631607055664,0.2,,
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,73,16,0.25,greedy_operator_optimized,0.9388888888888889,0.9391263462533932,0.011764764785766602,0.2,,
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,73,16,0.5,fixed_pauli_subset,0.9361111111111111,0.9364219463379186,0.014448165893554688,0.4,,
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,73,16,0.5,greedy_operator_optimized,0.9388888888888889,0.9391263462533932,0.012305736541748047,0.4,,
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,73,16,0.75,fixed_pauli_subset,0.9277777777777778,0.9279661637968015,0.015731334686279297,0.6000000000000001,,
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,73,16,0.75,greedy_operator_optimized,0.9305555555555556,0.9306711359458442,0.01266932487487793,0.6000000000000001,,
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,73,16,1.0,fixed_pauli_subset,0.9305555555555556,0.9307424850791716,0.01676034927368164,0.8,,
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,73,16,1.0,greedy_operator_optimized,0.9305555555555556,0.9308895499522638,0.016702890396118164,0.8,,
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,73,16,0.0,did_summary,,,,0.0,0.0,0.9440276148584154
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,73,16,0.25,did_summary,,,,0.2,0.002777777777777768,0.9383524780803256
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,73,16,0.5,did_summary,,,,0.4,0.002777777777777768,0.9386213498645358
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,73,16,0.75,did_summary,,,,0.6000000000000001,0.002777777777777768,0.930271548959944
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,73,16,1.0,did_summary,,,,0.8,0.0,0.9302209231588576
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,73,32,0.0,fixed_pauli_subset,0.9333333333333333,0.9331327437423604,0.09681367874145508,0.0,,
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,73,32,0.0,greedy_operator_optimized,0.9277777777777778,0.9275738347327473,0.05262446403503418,0.0,,
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,73,32,0.25,fixed_pauli_subset,0.9222222222222223,0.9219715676096151,0.06978654861450195,0.2,,
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,73,32,0.25,greedy_operator_optimized,0.9194444444444444,0.9193509519828253,0.09765076637268066,0.2,,
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,73,32,0.5,fixed_pauli_subset,0.9222222222222223,0.9219715676096151,0.08320474624633789,0.4,,
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,73,32,0.5,greedy_operator_optimized,0.9194444444444444,0.9193509519828253,0.06495833396911621,0.4,,
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,73,32,0.75,fixed_pauli_subset,0.8972222222222223,0.8972321860116583,0.08870959281921387,0.6000000000000001,,
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,73,32,0.75,greedy_operator_optimized,0.8916666666666667,0.8915556813669877,0.0944061279296875,0.6000000000000001,,
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,73,32,1.0,fixed_pauli_subset,0.8777777777777778,0.8777127035205037,0.0947113037109375,0.8,,
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,73,32,1.0,greedy_operator_optimized,0.8722222222222222,0.8727828932540158,0.0955045223236084,0.8,,
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,73,32,0.0,did_summary,,,,0.0,0.0,0.9262833963500129
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,73,32,0.25,did_summary,,,,0.2,0.002777777777777657,0.9177700712945726
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,73,32,0.5,did_summary,,,,0.4,0.002777777777777657,0.9179628136422898
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,73,32,0.75,did_summary,,,,0.6000000000000001,0.0,0.8898355094591777
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,73,32,1.0,did_summary,,,,0.8,0.0,0.8703200639618768
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,73,48,0.0,fixed_pauli_subset,0.8777777777777778,0.8771859189205274,0.07849907875061035,0.0,,
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,73,48,0.0,greedy_operator_optimized,0.8722222222222222,0.870764488197484,0.07050657272338867,0.0,,
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,73,48,0.25,fixed_pauli_subset,0.8388888888888889,0.8381127156652013,0.08963322639465332,0.2,,
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,73,48,0.25,greedy_operator_optimized,0.8388888888888889,0.8382022842479205,0.09495878219604492,0.2,,
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,73,48,0.5,fixed_pauli_subset,0.8388888888888889,0.8381127156652013,0.10530924797058105,0.4,,
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,73,48,0.5,greedy_operator_optimized,0.8388888888888889,0.8382022842479205,0.12100601196289062,0.4,,
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,73,48,0.75,fixed_pauli_subset,0.8111111111111111,0.8091178104985774,0.07034683227539062,0.6000000000000001,,
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,73,48,0.75,greedy_operator_optimized,0.8,0.7982418971215826,0.09940648078918457,0.6000000000000001,,
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,73,48,1.0,fixed_pauli_subset,0.7972222222222223,0.7959923595207478,0.12460637092590332,0.8,,
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,73,48,1.0,greedy_operator_optimized,0.7861111111111111,0.7850499106992249,0.11301875114440918,0.8,,
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,73,48,0.0,did_summary,,,,0.0,0.0,0.8707321657074822
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,73,48,0.25,did_summary,,,,0.2,0.005555555555555536,0.8370429688029819
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,73,48,0.5,did_summary,,,,0.4,0.005555555555555536,0.8366257362895542
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,73,48,0.75,did_summary,,,,0.6000000000000001,-0.005555555555555536,0.7983024668693542
EXP_SIM_2_ENTANGLE_OBS_DID,FASHION_MNIST_PROXY,73,48,1.0,did_summary,,,,0.8,-0.005555555555555647,0.7837348598904079
EXP_SIM_2_ENTANGLE_OBS_DID,KMNIST_PROXY,7,16,0.0,fixed_pauli_subset,0.95,0.9496872650570023,0.09516048431396484,0.0,,
EXP_SIM_2_ENTANGLE_OBS_DID,KMNIST_PROXY,7,16,0.0,greedy_operator_optimized,0.9472222222222222,0.9468781950323276,0.018035411834716797,0.0,,
EXP_SIM_2_ENTANGLE_OBS_DID,KMNIST_PROXY,7,16,0.25,fixed_pauli_subset,0.9444444444444444,0.944631584115632,0.017259597778320312,0.2,,
EXP_SIM_2_ENTANGLE_OBS_DID,KMNIST_PROXY,7,16,0.25,greedy_operator_optimized,0.9472222222222222,0.9472411543493683,0.018078088760375977,0.2,,
EXP_SIM_2_ENTANGLE_OBS_DID,KMNIST_PROXY,7,16,0.5,fixed_pauli_subset,0.9444444444444444,0.944631584115632,0.015646934509277344,0.4,,
EXP_SIM_2_ENTANGLE_OBS_DID,KMNIST_PROXY,7,16,0.5,greedy_operator_optimized,0.9472222222222222,0.9472411543493683,0.01766347885131836,0.4,,
EXP_SIM_2_ENTANGLE_OBS_DID,KMNIST_PROXY,7,16,0.75,fixed_pauli_subset,0.9444444444444444,0.9445899263329534,0.020108938217163086,0.6000000000000001,,
EXP_SIM_2_ENTANGLE_OBS_DID,KMNIST_PROXY,7,16,0.75,greedy_operator_optimized,0.9444444444444444,0.9445899263329534,0.018164634704589844,0.6000000000000001,,
EXP_SIM_2_ENTANGLE_OBS_DID,KMNIST_PROXY,7,16,1.0,fixed_pauli_subset,0.9388888888888889,0.938872701716053,0.023048877716064453,0.8,,
EXP_SIM_2_ENTANGLE_OBS_DID,KMNIST_PROXY,7,16,1.0,greedy_operator_optimized,0.9416666666666667,0.9415636298938151,0.02280592918395996,0.8,,
EXP_SIM_2_ENTANGLE_OBS_DID,KMNIST_PROXY,7,16,0.0,did_summary,,,,0.0,0.0,0.9460902632607354
EXP_SIM_2_ENTANGLE_OBS_DID,KMNIST_PROXY,7,16,0.25,did_summary,,,,0.2,0.005555555555555536,0.9468688453568352
EXP_SIM_2_ENTANGLE_OBS_DID,KMNIST_PROXY,7,16,0.5,did_summary,,,,0.4,0.005555555555555536,0.9468891180886162
EXP_SIM_2_ENTANGLE_OBS_DID,KMNIST_PROXY,7,16,0.75,did_summary,,,,0.6000000000000001,0.002777777777777768,0.9440617087152269
EXP_SIM_2_ENTANGLE_OBS_DID,KMNIST_PROXY,7,16,1.0,did_summary,,,,0.8,0.005555555555555536,0.9412081185976664
EXP_SIM_2_ENTANGLE_OBS_DID,KMNIST_PROXY,7,32,0.0,fixed_pauli_subset,0.875,0.8750646670256683,0.0795285701751709,0.0,,
EXP_SIM_2_ENTANGLE_OBS_DID,KMNIST_PROXY,7,32,0.0,greedy_operator_optimized,0.875,0.8750868542027851,0.0927591323852539,0.0,,
EXP_SIM_2_ENTANGLE_OBS_DID,KMNIST_PROXY,7,32,0.25,fixed_pauli_subset,0.8722222222222222,0.8722620373938736,0.09926247596740723,0.2,,
EXP_SIM_2_ENTANGLE_OBS_DID,KMNIST_PROXY,7,32,0.25,greedy_operator_optimized,0.8666666666666667,0.8664822956499375,0.1155998706817627,0.2,,
EXP_SIM_2_ENTANGLE_OBS_DID,KMNIST_PROXY,7,32,0.5,fixed_pauli_subset,0.8722222222222222,0.8722620373938736,0.12218499183654785,0.4,,
EXP_SIM_2_ENTANGLE_OBS_DID,KMNIST_PROXY,7,32,0.5,greedy_operator_optimized,0.8666666666666667,0.8664822956499375,0.021934986114501953,0.4,,
EXP_SIM_2_ENTANGLE_OBS_DID,KMNIST_PROXY,7,32,0.75,fixed_pauli_subset,0.8555555555555555,0.8554600665035448,0.05378317832946777,0.6000000000000001,,
EXP_SIM_2_ENTANGLE_OBS_DID,KMNIST_PROXY,7,32,0.75,greedy_operator_optimized,0.8472222222222222,0.8473052408454429,0.07563090324401855,0.6000000000000001,,
EXP_SIM_2_ENTANGLE_OBS_DID,KMNIST_PROXY,7,32,1.0,fixed_pauli_subset,0.8416666666666667,0.84252190611233,0.07020759582519531,0.8,,
EXP_SIM_2_ENTANGLE_OBS_DID,KMNIST_PROXY,7,32,1.0,greedy_operator_optimized,0.8333333333333334,0.8341305355229925,0.07757306098937988,0.8,,
EXP_SIM_2_ENTANGLE_OBS_DID,KMNIST_PROXY,7,32,0.0,did_summary,,,,0.0,0.0,0.8732771229743957
EXP_SIM_2_ENTANGLE_OBS_DID,KMNIST_PROXY,7,32,0.25,did_summary,,,,0.2,-0.005555555555555536,0.864518043200175
EXP_SIM_2_ENTANGLE_OBS_DID,KMNIST_PROXY,7,32,0.5,did_summary,,,,0.4,-0.005555555555555536,0.8652254668871562
EXP_SIM_2_ENTANGLE_OBS_DID,KMNIST_PROXY,7,32,0.75,did_summary,,,,0.6000000000000001,-0.008333333333333304,0.8459280814064873
EXP_SIM_2_ENTANGLE_OBS_DID,KMNIST_PROXY,7,32,1.0,did_summary,,,,0.8,-0.008333333333333304,0.8318555267651876
EXP_SIM_2_ENTANGLE_OBS_DID,KMNIST_PROXY,7,48,0.0,fixed_pauli_subset,0.8416666666666667,0.8417942267298913,0.09274816513061523,0.0,,
EXP_SIM_2_ENTANGLE_OBS_DID,KMNIST_PROXY,7,48,0.0,greedy_operator_optimized,0.8416666666666667,0.841639731028291,0.10791301727294922,0.0,,
EXP_SIM_2_ENTANGLE_OBS_DID,KMNIST_PROXY,7,48,0.25,fixed_pauli_subset,0.8027777777777778,0.8027403501188403,0.11653256416320801,0.2,,
EXP_SIM_2_ENTANGLE_OBS_DID,KMNIST_PROXY,7,48,0.25,greedy_operator_optimized,0.7916666666666666,0.7914675924343653,0.11042284965515137,0.2,,
EXP_SIM_2_ENTANGLE_OBS_DID,KMNIST_PROXY,7,48,0.5,fixed_pauli_subset,0.8027777777777778,0.8027403501188403,0.11062836647033691,0.4,,
EXP_SIM_2_ENTANGLE_OBS_DID,KMNIST_PROXY,7,48,0.5,greedy_operator_optimized,0.7916666666666666,0.7914675924343653,0.11168456077575684,0.4,,
EXP_SIM_2_ENTANGLE_OBS_DID,KMNIST_PROXY,7,48,0.75,fixed_pauli_subset,0.7944444444444444,0.7942993778464904,0.10969209671020508,0.6000000000000001,,
EXP_SIM_2_ENTANGLE_OBS_DID,KMNIST_PROXY,7,48,0.75,greedy_operator_optimized,0.7861111111111111,0.7861440986087654,0.10776686668395996,0.6000000000000001,,
EXP_SIM_2_ENTANGLE_OBS_DID,KMNIST_PROXY,7,48,1.0,fixed_pauli_subset,0.7694444444444445,0.7686234670325056,0.1423964500427246,0.8,,
