experiment_id,dataset,seed,rank,model,accuracy,macro_f1,negative_log_likelihood,ece_15bin,brier_score,runtime_seconds,wall_clock_seconds,peak_memory_mb
EXP_SIM_1_PARITY_PCA_REGIME,MNIST,7,24,logistic_pca,0.825,0.8242819385915585,0.5548893138814474,0.03238224901702963,0.2518748273982585,0.0177767276763916,0.0177767276763916,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST,7,24,mlp,0.8388888888888889,0.8380326143301158,0.5612061907201698,0.10532655881264223,0.24641879734418148,0.06536054611206055,0.06536054611206055,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST,7,24,qrc_nonent,0.8083333333333333,0.8092827880603728,0.5966674185939116,0.049519310782519865,0.27159067599168407,0.08506417274475098,0.08506417274475098,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST,7,32,qrc_ent,0.8027777777777778,0.803346724716055,0.6322988928675007,0.028476434736545913,0.27688943423645007,0.14046263694763184,0.14046263694763184,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST,7,32,esn,0.2361111111111111,0.2288821793793731,2.123707687347894,0.029761089021832707,0.858219765797376,0.15209245681762695,0.15209245681762695,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST,7,32,random_feature_reservoir,0.15,0.14198904140410384,2.34343410909198,0.06826627911480353,0.9010774141476726,0.09819293022155762,0.09819293022155762,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST,7,32,rbf_kernel,0.3194444444444444,0.32817173694752805,2.20072993208058,0.19923061204525605,0.8686947106482825,0.23409223556518555,0.23409223556518555,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST,7,32,rff_ridge,0.15833333333333333,0.14708610801314556,2.3159050397257714,0.04885466175433075,0.8997459287464099,0.17694306373596191,0.17694306373596191,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST,7,32,logistic_pca,0.8388888888888889,0.8380920246363248,0.5351983376972852,0.03684537028441214,0.23659565086638337,0.08490180969238281,0.08490180969238281,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST,7,32,mlp,0.8472222222222222,0.8465411627688416,0.5868577414246199,0.1301347831164607,0.25324573103120174,0.07091236114501953,0.07091236114501953,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST,7,32,qrc_nonent,0.825,0.8241322515410087,0.5974634236242957,0.043414611525727675,0.26128638175118035,0.11122560501098633,0.11122560501098633,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST,7,48,qrc_ent,0.6972222222222222,0.6980123516720249,0.8569181573747477,0.07263450931007874,0.3949784062499507,0.11871552467346191,0.11871552467346191,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST,7,48,esn,0.18055555555555555,0.17237304110125667,2.2436988520595715,0.04765410173155091,0.8854331047099117,0.23784303665161133,0.23784303665161133,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST,7,48,random_feature_reservoir,0.10833333333333334,0.10605581871448919,2.3743187927490674,0.09322604523302684,0.9142924027529991,0.07589125633239746,0.07589125633239746,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST,7,48,rbf_kernel,0.19166666666666668,0.13607531224756103,2.2785962976162137,0.08755871861257905,0.8940838000852249,0.20048904418945312,0.20048904418945312,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST,7,48,rff_ridge,0.10555555555555556,0.10391308625883897,2.404260816328706,0.07826306297833029,0.9175693638019374,0.1243901252746582,0.1243901252746582,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST,7,48,logistic_pca,0.8222222222222222,0.8204349191214864,0.584315445067529,0.05464128722206223,0.2548122098301023,0.07703828811645508,0.07703828811645508,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST,7,48,mlp,0.8583333333333333,0.8584904791065233,0.5439983343707029,0.122752508248,0.2288883997319885,0.0786430835723877,0.0786430835723877,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST,7,48,qrc_nonent,0.7444444444444445,0.7456774337936467,0.7517151962564685,0.07114888080688657,0.34397417902524197,0.11793208122253418,0.11793208122253418,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST,11,8,qrc_ent,0.7861111111111111,0.7847081031051022,0.6786713137063447,0.05700780451149095,0.29521771002089964,0.11847209930419922,0.11847209930419922,0.0
EXP_SIM_1_PARITY_PCA_REGIME,MNIST,11,8,esn,0.7138888888888889,0.7130572735872875,0.8724289847459304,0.08869261670180731,0.39136524531557154,0.054135799407958984,0.054135799407958984,0.0
